Westphal-DD34          100  0.080           50           32   1.2642092e+09      53.8008614
Westphal-DD36         2000  0.100           50           60   2.9662336e+09      55.2665253
Westphal-DD39         5000  0.060         2000           13   2.1945344e+10     212.6211090
Westphal-DD4          200  0.080           50           35   1.5570551e+09       9.5083265
Westphal-DD40          200  0.130         1609           85   1.7175247e+10     163.5860901
Westphal-DD42         5000  0.040           80           10   8.7020672e+08      10.6020679
Westphal-DD43          500  0.070           50           31   1.4866842e+09       6.9548683
Westphal-DD44          500  0.060           50           19   9.3713933e+08      16.2912979
Westphal-DD47         5000  0.070           50           35   1.7686543e+09      33.4219818
Westphal-DD48         5000  0.080           80           37   2.9866281e+09      39.1763115
Westphal-DD49         5000  0.090         2000           51   8.4420157e+10     459.3475647
Westphal-DD5          100  0.070           50           32   1.2884413e+09       3.1363027
Westphal-DD50         2000  0.090         2000           14   1.8058543e+10     278.6087036
Westphal-DD52         5000  0.120          202           27   5.4313318e+09     154.3214874
Westphal-DD53         5000  0.110           64           88   5.6602895e+09      83.2048645
Westphal-DD54         2000  0.050         1609           99   1.0949652e+11     233.3766327
Westphal-DD55         2000  0.070          127           71   8.9128540e+09      39.9289932
Westphal-DD6          100  0.040         2000           47   4.7262904e+09      23.4034748
Westphal-DD8          100  0.090          160           41   3.2942940e+09      61.0969620
Westphal-MM13          100  0.090           50           17   6.7463302e+08      18.0341110
Westphal-MM16          500  0.070           64           14   8.8634118e+08      10.5406723
Westphal-MM18          100  0.090           50           37   1.4719674e+09      79.9061127
Westphal-MM22          100  0.070           64           26   1.2361336e+09      22.3057556
Westphal-MM23          100  0.070           50           50   1.9987606e+09       7.8026686
Westphal-MM24          100  0.090           50           30   1.2101362e+09      33.8626785
Westphal-MM27          100  0.130           50           52   2.0501509e+09     137.3553162
Westphal-MM3          100  0.070           50           32   1.2712125e+09       5.0366116
Westphal-MM30         1000  0.040         1609           27   2.2132328e+10     151.7159882
Westphal-MM34         1000  0.070         2000           21   1.8271179e+10     121.8044586
Westphal-MM37          100  0.080         1609           54   5.4827018e+09      76.1215363
Westphal-MM38          100  0.120           50           30   1.2110493e+09      55.8268547
Westphal-MM4          200  0.010          321            6   9.6722451e+08       0.6155130
Westphal-MM43         2000  0.100           50           48   2.3906954e+09      64.3658295
Westphal-MM44          500  0.020         1609            7   3.3825390e+09      59.4946976
Westphal-MM45         2000  0.130          127           81   1.0063014e+10     141.3157043
Westphal-MM47         5000  0.090         2000           28   4.6947484e+10     363.5026245
Westphal-MM49         5000  0.030         1609            3   4.5217874e+09     175.5541077
Westphal-MM51          100  0.140           50           68   2.7091377e+09     282.2883301
Westphal-MM53         1000  0.070         2000           23   1.9906380e+10     159.9945526
Westphal-MM57         5000  0.060         2000           11   1.9231838e+10     402.5379639
Westphal-MM58         5000  0.070           64           36   2.3183956e+09      26.6273785
Westphal-MM6         5000  0.040           80           17   1.3860986e+09       4.9324102
Westphal-MM61          500  0.120         2000           44   2.1785473e+10     224.2012482
Westphal-MM62         1000  0.060          160           19   2.8284147e+09      62.1133347
Westphal-MM63         2000  0.050         2000           16   2.1007372e+10     138.2734222
Westphal-MM7          500  0.040          640           16   5.9304054e+09      37.8881035
Westphal-MM73          200  0.070           80            7   4.9824048e+08       9.2469521
Westphal-MM8          100  0.090           50           55   2.1859684e+09      48.4475212
Westphal-MMD10         5000  0.080          127           30   3.8568735e+09      46.2249527
Westphal-MMD100         5000  0.110           64           16   1.0213257e+09      37.1978455
Westphal-MMD103         5000  0.090           64           32   2.0769789e+09      40.1355972
Westphal-MMD104         5000  0.090           80           18   1.5182089e+09      70.9543152
Westphal-MMD106         1000  0.000           50           81   3.9968033e+09             Inf
Westphal-MMD108         5000  0.080           80           27   2.1663859e+09      27.3405762
Westphal-MMD109         5000  0.160           80           85   6.8149171e+09     169.3025818
Westphal-MMD11         5000  0.100         2000           89   1.4682566e+11     453.3309937
Westphal-MMD113          500  0.100         2000           40   2.0025063e+10     134.7987061
Westphal-MMD114          100  0.100           50           38   1.5242984e+09      44.1888695
Westphal-MMD115         5000  0.060           80           54   4.3594957e+09      24.5824070
Westphal-MMD15         5000  0.130           50           64   3.1975396e+09      60.8837700
Westphal-MMD17          100  0.150           50           89   3.5140029e+09     335.2387695
Westphal-MMD20          100  0.120           50           63   2.4926945e+09      76.0207748
Westphal-MMD23         2000  0.070         2000           17   2.2305919e+10     218.0707550
Westphal-MMD29          200  0.010          404           23   4.1490732e+09      15.8064041
Westphal-MMD30         1000  0.000           50            3   1.5097782e+08             Inf
Westphal-MMD31          100  0.040           50           26   1.0465562e+09      11.2740879
Westphal-MMD34          100  0.090           50           38   1.5294139e+09      36.7091866
Westphal-MMD35          100  0.120           50           50   1.9748685e+09     201.0751495
Westphal-MMD39          100  0.120           50           30   1.2167615e+09      74.2970123
Westphal-MMD4         5000  0.130           64          106   6.7491297e+09     115.9398727
Westphal-MMD40          500  0.080         2000           17   8.4835482e+09     103.4367676
Westphal-MMD44          100  0.070           50           37   1.4693563e+09      23.9624424
Westphal-MMD45         1000  0.050          202           13   2.5185388e+09      93.3902283
Westphal-MMD46         1000  0.080           50           41   2.0330492e+09     618.9400635
Westphal-MMD50         5000  0.150           50           49   2.4719270e+09     118.6901932
Westphal-MMD54         5000  0.040          255           15   3.9334799e+09      29.0542049
Westphal-MMD58          100  0.060           50           13   5.1713328e+08      31.6985245
Westphal-MMD59          200  0.070          127           17   1.6506842e+09      26.9036751
Westphal-MMD60         2000  0.110          160           55   8.6435092e+09     108.3267899
Westphal-MMD61          500  0.120         2000           47   2.3466588e+10     275.3959351
Westphal-MMD65         5000  0.390           50          818   4.0706363e+10    3097.5864258
Westphal-MMD67         1000  0.100          160            8   1.2739140e+09     136.0190125
Westphal-MMD68          100  0.090           50           25   1.0204238e+09      32.0929642
