          10  0.000           50            0   1.1012105e+09       0.2641123
          10  0.020           40            1   9.2047309e+08       0.2872798
          20  0.010           64            2   1.1597773e+09       0.2903001
          20  0.030           50            4   9.4602189e+08       0.3112861
          50  0.020           80            5   1.0528465e+09       0.3472717
         500  0.030          127            7   1.1354220e+09       0.3594488
        1000  0.030          127            8   1.0912992e+09       0.3616429
         200  0.030          101            7   1.0153196e+09       0.3635073
        2000  0.030          127            8   1.0713227e+09       0.3679885
          10  0.030           40            1   1.0154922e+09       0.3682090
         500  0.030          160            8   1.1459521e+09       0.3713743
        5000  0.030          127            8   1.0581425e+09       0.3730619
        5000  0.040          101            9   9.6934746e+08       0.3762140
           0  0.040          101            9   9.6432512e+08       0.3762723
        2000  0.040          101            9   9.7940973e+08       0.3767247
        5000  0.040          101            9   9.5929882e+08       0.3773822
           0  0.030          127            8   1.0520851e+09       0.3775446
        2000  0.040          101            9   9.4936192e+08       0.3781527
        1000  0.040          101            9   9.9222938e+08       0.3784858
        1000  0.030          160            8   1.2022182e+09       0.3790866
         200  0.040           80            9   9.0309683e+08       0.3791356
          50  0.010          101            4   1.3234940e+09       0.3806949
        1000  0.040          101            9   9.3707693e+08       0.3811965
        5000  0.030          127            8   1.0434945e+09       0.3818319
          50  0.040           64            7   9.5454131e+08       0.3844526
         200  0.040          127           10   9.6218451e+08       0.3861421
         100  0.040          806           10   1.0463796e+09       0.3873185
         500  0.040          101            9   1.0235666e+09       0.3880702
         200  0.020          127            6   1.1614935e+09       0.3881983
         100  0.040          640           10   1.0544778e+09       0.3882425
         100  0.040          508           10   1.0592108e+09       0.3890243
         100  0.040         1015           10   1.0333779e+09       0.3895730
        2000  0.030          127            8   1.0307251e+09       0.3898157
         100  0.040          404           10   1.0545406e+09       0.3903509
         200  0.030          255            8   1.2470916e+09       0.3908197
         100  0.020          101            6   1.0767887e+09       0.3919799
        2000  0.030          160            7   1.2319428e+09       0.3919854
         100  0.040          321           10   1.0330885e+09       0.3924162
         500  0.040          101            9   9.1076422e+08       0.3926682
         200  0.030          202            8   1.1230977e+09       0.3947514
         100  0.030          101            6   1.1836113e+09       0.3955120
         500  0.040          127            9   1.0723586e+09       0.3989197
         500  0.020          160            6   1.2676659e+09       0.3989527
         100  0.040          255           10   9.9975098e+08       0.3991681
         200  0.040          160            9   1.0965094e+09       0.3993273
         100  0.040           80            8   1.0125847e+09       0.3995903
         100  0.040         1278           10   1.0119844e+09       0.4007898
        5000  0.030          160            7   1.2513640e+09       0.4027825
          10  0.010           50            0   1.2106470e+09       0.4050289
        1000  0.030          127            8   1.0126943e+09       0.4058875
          50  0.030           80            5   1.1589061e+09       0.4080814
          20  0.040           40            5   7.5645030e+08       0.4092425
         100  0.030           80            7   9.1851514e+08       0.4093808
           0  0.030          160            7   1.2626345e+09       0.4113041
         100  0.010          127            4   1.2902834e+09       0.4116342
        1000  0.020          160            6   1.2072530e+09       0.4133264
         100  0.040          202           10   9.5116659e+08       0.4156830
         500  0.040           80            9   8.4318733e+08       0.4203409
          50  0.030           64            6   8.6763597e+08       0.4208039
        5000  0.030          160            7   1.2767039e+09       0.4210263
        2000  0.020          202            6   1.3396764e+09       0.4226311
        1000  0.020          202            7   1.2986085e+09       0.4232435
         200  0.030          321            8   1.3665248e+09       0.4244070
        1000  0.040          127            9   1.1127978e+09       0.4265300
        5000  0.020          202            6   1.3638228e+09       0.4277376
         100  0.030         1609            8   8.9866944e+08       0.4277734
         100  0.040           64            8   8.0092634e+08       0.4300806
        2000  0.020          160            7   1.1752230e+09       0.4303456
           0  0.020          202            6   1.3829833e+09       0.4335087
         100  0.040         1609            9   9.8955411e+08       0.4347357
        2000  0.030          160            7   1.2938973e+09       0.4371027
        5000  0.020          202            6   1.4024068e+09       0.4411110
        1000  0.040           80            9   8.2413158e+08       0.4414799
         100  0.050          127           12   8.9215930e+08       0.4430488
        5000  0.020          160            7   1.1602483e+09       0.4440712
          10  0.040           30            3   7.0213690e+08       0.4451286
         200  0.050           64           10   8.0921261e+08       0.4452371
         500  0.030          202            8   1.3404415e+09       0.4453310
         500  0.030          127            8   9.7561216e+08       0.4453614
        2000  0.040          127            9   1.1354418e+09       0.4455501
         500  0.050           80           11   8.4917914e+08       0.4457615
          20  0.000           64            2   1.0542906e+09       0.4473329
         200  0.050           80           11   7.9550016e+08       0.4491889
         500  0.020          255            7   1.4188509e+09       0.4501088
         500  0.050           64           11   7.6980070e+08       0.4510355
          50  0.050           50            9   7.9130099e+08       0.4511805
        1000  0.050           80           11   8.6922797e+08       0.4513862
         100  0.050          101           12   8.0472794e+08       0.4519010
         500  0.030          101            8   9.2854003e+08       0.4530501
         200  0.030          127            7   1.2777624e+09       0.4531195
        2000  0.040           80            9   8.1593331e+08       0.4533406
         500  0.020          202            7   1.2188707e+09       0.4535498
           0  0.020          160            7   1.1481242e+09       0.4536832
         100  0.040          160           11   8.8596736e+08       0.4541994
        2000  0.050           80           11   8.7701363e+08       0.4553596
