          20  0.000           80            1   1.4071446e+09       2.5076170
          50  0.000          127            2   1.5632138e+09       2.6003916
          10  0.000           64            0   1.4714616e+09       2.6064315
         100  0.010          160            3   1.5862734e+09       2.7267623
          50  0.020          101            3   1.3154970e+09       2.7675223
         200  0.010          202            4   1.5980566e+09       2.7852099
          10  0.010           50            0   1.0945396e+09       2.7941747
          20  0.010           80            1   1.5393734e+09       2.8088050
          10  0.020           50            0   1.1994696e+09       2.8105180
          20  0.020           64            2   1.1494934e+09       2.8158727
        1000  0.020          255            5   1.6509408e+09       2.8366904
        2000  0.020          255            5   1.5756296e+09       2.8432388
         500  0.010          255            4   1.6406195e+09       2.8491733
        5000  0.020          255            5   1.5402673e+09       2.8601127
        2000  0.020          321            5   1.7394884e+09       2.8603566
        1000  0.010          321            4   1.8654670e+09       2.8628681
         200  0.000          255            3   1.9464137e+09       2.8633513
        1000  0.020          321            6   1.6495231e+09       2.8649776
         100  0.000          160            3   1.4460952e+09       2.8669901
          50  0.010          127            2   1.7117240e+09       2.8674023
        2000  0.010          321            5   1.7626458e+09       2.8694854
         100  0.020          127            4   1.2878463e+09       2.8712769
         500  0.020          202            5   1.4291899e+09       2.8762274
        5000  0.020          321            5   1.7990747e+09       2.8763795
           0  0.020          255            5   1.5121044e+09       2.8774643
         200  0.020          160            5   1.3438458e+09       2.8821671
        1000  0.030          202            6   1.4660169e+09       2.8838413
         500  0.020          404            6   1.7088509e+09       2.8859673
         100  0.030          127            5   1.4079400e+09       2.8867877
        2000  0.030          202            6   1.4248106e+09       2.8882949
        5000  0.010          404            5   1.9809861e+09       2.8913109
         500  0.020          508            6   1.9349938e+09       2.8921957
        1000  0.030          255            6   1.5320230e+09       2.8928676
        2000  0.010          404            5   1.9012201e+09       2.8933432
           0  0.020          321            5   1.8304353e+09       2.8948038
        5000  0.010          321            5   1.7077824e+09       2.8948298
        5000  0.020          255            6   1.4922358e+09       2.8961968
        5000  0.030          202            6   1.3960742e+09       2.8984697
         200  0.030          160            5   1.4695585e+09       2.8986292
         500  0.000          321            4   1.9037925e+09       2.9027076
           0  0.010          404            5   2.0334870e+09       2.9045575
           0  0.030          202            6   1.3773823e+09       2.9069557
         500  0.020          255            5   1.7972175e+09       2.9071507
        2000  0.030          255            6   1.5901708e+09       2.9091675
         500  0.030          321            6   1.6329281e+09       2.9103358
        1000  0.020          404            5   1.9467442e+09       2.9139485
         200  0.020          202            4   1.7457242e+09       2.9149876
        1000  0.010          508            5   2.0848531e+09       2.9167433
        5000  0.030          202            6   1.3589188e+09       2.9175417
         500  0.030          202            6   1.5708238e+09       2.9189296
           0  0.010          321            5   1.6752243e+09       2.9202535
        5000  0.020          321            5   1.8724884e+09       2.9212861
         500  0.030          255            7   1.4163229e+09       2.9217408
        5000  0.010          404            4   2.0877143e+09       2.9286094
        5000  0.030          255            6   1.6321280e+09       2.9300690
        2000  0.020          255            6   1.4519043e+09       2.9319551
        2000  0.030          202            6   1.3388195e+09       2.9386764
        1000  0.010          404            5   1.7723686e+09       2.9444377
           0  0.030          255            6   1.6608927e+09       2.9488897
         500  0.030          160            6   1.2641300e+09       2.9502738
        5000  0.010          321            5   1.6355910e+09       2.9524417
         500  0.020          640            5   2.1615427e+09       2.9535804
          20  0.030           64            2   1.2594840e+09       2.9551091
        1000  0.000          404            4   2.1369650e+09       2.9571478
