         100  0.110           10          191   1.8222548e+09       9.2532778
         200  0.110           10          186   1.8204604e+09       9.3922157
         500  0.110           10          184   1.8266367e+09       9.4724369
        1000  0.110           10          183   1.8263293e+09       9.4999065
        2000  0.110           10          183   1.8260952e+09       9.5154676
        5000  0.110           10          182   1.8260388e+09       9.5245161
           0  0.110           10          182   1.8259631e+09       9.5290632
        5000  0.110           10          182   1.8259416e+09       9.5388460
        2000  0.110           10          182   1.8257165e+09       9.5449324
        1000  0.110           10          181   1.8253596e+09       9.5607882
         500  0.110           10          181   1.8322171e+09       9.5887070
         200  0.110           10          178   1.8306779e+09       9.6816025
         100  0.110           10          174   1.8355670e+09       9.8375063
         100  0.100           15          146   2.0584428e+09      10.1207790
          50  0.110           10          166   1.8387553e+09      10.1736736
         200  0.100           15          142   2.0730984e+09      10.2314367
         500  0.100           15          139   2.0876527e+09      10.3020258
        1000  0.100           15          139   2.0895228e+09      10.3222818
        1000  0.100           10          169   1.6864431e+09      10.3365116
         500  0.100           10          170   1.6851331e+09      10.3365307
        2000  0.100           15          138   2.0903334e+09      10.3366842
         200  0.100           10          172   1.6813773e+09      10.3376369
        2000  0.100           10          168   1.6882388e+09      10.3392668
           0  0.100           10          168   1.6876904e+09      10.3394556
        1000  0.100           10          168   1.6887133e+09      10.3396969
         500  0.100           10          167   1.6897952e+09      10.3400517
        5000  0.100           10          168   1.6879022e+09      10.3401518
        2000  0.100           10          169   1.6871009e+09      10.3405180
        5000  0.100           10          168   1.6874368e+09      10.3417301
        5000  0.100           15          138   2.0909317e+09      10.3435650
         100  0.100           10          176   1.6840255e+09      10.3483706
           0  0.100           15          138   2.0913325e+09      10.3505220
        5000  0.100           15          137   2.0914981e+09      10.3518839
         200  0.100           10          165   1.6930051e+09      10.3543615
        2000  0.100           15          137   2.0920133e+09      10.3632736
         100  0.100           10          160   1.6896682e+09      10.3695250
        1000  0.100           15          137   2.0928070e+09      10.3749065
         500  0.100           15          136   2.1039468e+09      10.4009304
          50  0.100           10          153   1.7008558e+09      10.4290924
         200  0.100           15          134   2.1085425e+09      10.4782410
         100  0.100           19          133   2.4057866e+09      10.5323458
         100  0.100           15          130   2.1267917e+09      10.6209068
         200  0.100           19          128   2.4409661e+09      10.7252159
          20  0.100           10          132   1.7198935e+09      10.7941475
         500  0.100           19          126   2.4674844e+09      10.8563395
        1000  0.100           19          125   2.4725617e+09      10.8972416
        2000  0.100           19          124   2.4748467e+09      10.9175825
          50  0.100           15          121   2.1545928e+09      10.9294996
        5000  0.100           19          124   2.4764539e+09      10.9341736
           0  0.100           19          124   2.4775117e+09      10.9405060
        5000  0.100           19          123   2.4783716e+09      10.9462204
         100  0.110           15          158   2.2267259e+09      10.9555140
         100  0.120           10          207   1.9707606e+09      10.9592638
        2000  0.100           19          123   2.4796767e+09      10.9622145
        1000  0.100           19          123   2.4820736e+09      10.9867458
         500  0.100           19          122   2.4866875e+09      11.0322313
         200  0.100           19          119   2.5136356e+09      11.1707621
         200  0.120           10          202   1.9785693e+09      11.2300396
         200  0.110           15          154   2.2481157e+09      11.2375116
          20  0.110           10          143   1.8612563e+09      11.3566074
         500  0.120           10          199   1.9782829e+09      11.4026098
         500  0.110           15          151   2.2657733e+09      11.4137726
         100  0.100           19          115   2.5512346e+09      11.4166451
        1000  0.120           10          198   1.9782250e+09      11.4580507
        1000  0.110           15          150   2.2679363e+09      11.4675961
        2000  0.120           10          198   1.9781027e+09      11.4853773
        2000  0.110           15          150   2.2691016e+09      11.4979744
        5000  0.120           10          197   1.9780102e+09      11.5064554
         200  0.090           19          118   2.2489175e+09      11.5070972
         500  0.090           19          116   2.2720975e+09      11.5090818
        2000  0.090           19          115   2.2839698e+09      11.5110931
        5000  0.110           15          150   2.2697211e+09      11.5113144
        2000  0.090           19          114   2.2916165e+09      11.5120239
        5000  0.090           19          114   2.2894147e+09      11.5120907
        1000  0.090           19          115   2.2800573e+09      11.5124464
           0  0.120           10          197   1.9780672e+09      11.5131073
        5000  0.090           19          114   2.2862433e+09      11.5165615
           0  0.090           19          114   2.2880212e+09      11.5168724
        1000  0.090           19          113   2.2955548e+09      11.5182390
         100  0.090           19          122   2.2232571e+09      11.5212593
         500  0.090           19          113   2.3032486e+09      11.5261440
        5000  0.120           10          197   1.9780134e+09      11.5286551
           0  0.110           15          149   2.2702231e+09      11.5286598
        5000  0.110           15          149   2.2705577e+09      11.5341434
         200  0.090           19          110   2.3141563e+09      11.5372772
        2000  0.120           10          197   1.9778304e+09      11.5438681
        2000  0.110           15          149   2.2711268e+09      11.5548687
         100  0.090           19          106   2.3538675e+09      11.5719051
        1000  0.120           10          196   1.9776001e+09      11.5736074
        1000  0.110           15          148   2.2721480e+09      11.5851984
         500  0.120           10          196   1.9860849e+09      11.6305227
         500  0.110           15          147   2.2740575e+09      11.6402845
          50  0.090           19           98   2.4245292e+09      11.6952257
         200  0.120           10          193   1.9850918e+09      11.7996893
         200  0.110           15          144   2.2799859e+09      11.8267412
          50  0.090           15          112   1.9946051e+09      11.8716879
         100  0.090           15          120   1.9663233e+09      11.9051199
         200  0.090           15          123   1.9469825e+09      11.9252911
          50  0.100           19          106   2.6166502e+09      11.9473104
         500  0.090           15          125   1.9359039e+09      11.9488573
        1000  0.090           15          126   1.9321686e+09      11.9639854
        2000  0.090           15          127   1.9302909e+09      11.9680099
          10  0.100           10          102   1.7574506e+09      11.9719658
        5000  0.090           15          127   1.9291928e+09      11.9723635
           0  0.090           15          127   1.9284173e+09      11.9738140
        5000  0.090           15          127   1.9276987e+09      11.9766340
        2000  0.090           15          127   1.9264426e+09      11.9775763
        1000  0.090           15          128   1.9245499e+09      11.9808111
         500  0.090           15          128   1.9205339e+09      11.9979811
         200  0.090           15          131   1.9201021e+09      12.0248966
          20  0.090           15           92   2.0899571e+09      12.0410032
         100  0.090           25          114   2.5375685e+09      12.0728559
          20  0.100           15          100   2.2741271e+09      12.0844889
         100  0.090           15          135   1.9008614e+09      12.0886698
         100  0.120           10          188   1.9835430e+09      12.0995150
         100  0.110           15          140   2.3019523e+09      12.1385746
         200  0.090           25          109   2.5928827e+09      12.2305889
         100  0.100           25          123   2.7435174e+09      12.2678223
         100  0.110           19          144   2.6081239e+09      12.3393049
         500  0.090           25          107   2.6292662e+09      12.3404026
        1000  0.090           25          106   2.6369746e+09      12.3795080
        2000  0.090           25          105   2.6408771e+09      12.3984041
          20  0.090           19           77   2.6489308e+09      12.4015636
        5000  0.090           25          105   2.6431785e+09      12.4097652
           0  0.090           25          105   2.6448394e+09      12.4168739
        5000  0.090           25          105   2.6462840e+09      12.4303627
        2000  0.090           25          104   2.6485268e+09      12.4405403
        1000  0.090           25          104   2.6523776e+09      12.4612570
         500  0.090           25          103   2.6739062e+09      12.5070887
         200  0.090           25          100   2.6972995e+09      12.6390076
         200  0.100           25          118   2.8009935e+09      12.6993027
          50  0.120           10          179   1.9900232e+09      12.7146387
         200  0.110           19          139   2.6493542e+09      12.7429781
          50  0.110           15          132   2.3359383e+09      12.7798414
          10  0.090           10           94   1.6156131e+09      12.8752031
         100  0.090           25           96   2.7671726e+09      12.8985786
          10  0.090           15           64   2.2846495e+09      12.9726830
         500  0.100           25          116   2.8430602e+09      12.9748907
         500  0.110           19          136   2.6662024e+09      12.9921179
          20  0.090           10          122   1.5856001e+09      13.0230398
        1000  0.100           25          114   2.8519122e+09      13.0722332
        1000  0.110           19          135   2.6719055e+09      13.0760536
        2000  0.100           25          114   2.8564416e+09      13.1187572
        2000  0.110           19          134   2.6745569e+09      13.1196022
        5000  0.110           19          134   2.6764040e+09      13.1497536
        5000  0.100           25          114   2.8589420e+09      13.1506882
           0  0.110           19          134   2.6776343e+09      13.1671495
           0  0.100           25          113   2.8609894e+09      13.1692400
        5000  0.110           19          133   2.6786266e+09      13.1784191
        5000  0.100           25          113   2.8625132e+09      13.1925364
        2000  0.110           19          133   2.6802373e+09      13.2068720
        2000  0.100           25          113   2.8811151e+09      13.2156715
        1000  0.110           19          133   2.6972234e+09      13.2521038
        1000  0.100           25          113   2.8856335e+09      13.2633419
         500  0.110           19          132   2.7028247e+09      13.3431396
         500  0.100           25          112   2.8944189e+09      13.3642139
         100  0.090           30          108   2.8205573e+09      13.4034328
          50  0.090           10          141   1.5644241e+09      13.4832430
          50  0.090           25           88   2.8847534e+09      13.5129013
         200  0.110           19          129   2.7194854e+09      13.5992937
         200  0.100           25          109   2.9214154e+09      13.6733513
         100  0.090           10          148   1.5648628e+09      13.7061481
          20  0.080           19           71   2.4432387e+09      13.7337255
         200  0.090           30          103   2.8924966e+09      13.8202515
         200  0.090           10          152   1.5601875e+09      13.8262863
          10  0.110           10          110   1.9019128e+09      13.8623619
          20  0.100           19           83   2.8714609e+09      13.8686504
         500  0.090           10          154   1.5574724e+09      13.8991985
        1000  0.090           10          154   1.5565230e+09      13.9237919
        2000  0.090           10          155   1.5561300e+09      13.9392796
        5000  0.090           10          155   1.5558299e+09      13.9505730
           0  0.090           10          155   1.5557185e+09      13.9555101
        5000  0.090           10          155   1.5553490e+09      13.9571924
        2000  0.090           10          155   1.5552051e+09      13.9695168
          10  0.080           19           44   2.8392448e+09      13.9749098
        1000  0.090           10          156   1.5545594e+09      13.9808979
         500  0.090           10          156   1.5534072e+09      14.0100927
         100  0.110           19          125   2.7629652e+09      14.0481071
         200  0.090           10          158   1.5501092e+09      14.0932665
         500  0.090           30          101   2.9440236e+09      14.1034441
          10  0.080           15           59   2.1126138e+09      14.2024174
        1000  0.090           30          100   2.9561172e+09      14.2038984
         100  0.100           25          104   2.9848451e+09      14.2061348
         100  0.090           10          163   1.5550386e+09      14.2476063
          50  0.080           19           91   2.2389399e+09      14.2486124
        2000  0.090           30           99   2.9618680e+09      14.2555046
        5000  0.090           30           99   2.9655624e+09      14.2891903
           0  0.090           30           98   2.9679378e+09      14.3100872
        5000  0.090           30           98   2.9702648e+09      14.3317661
        2000  0.090           30           98   2.9738796e+09      14.3608780
         100  0.080           25           89   2.5543227e+09      14.3889713
         200  0.080           25           93   2.4913720e+09      14.4089899
        1000  0.090           30           98   2.9971128e+09      14.4156170
          50  0.080           25           81   2.6551286e+09      14.4271259
         500  0.080           25           95   2.4551757e+09      14.4513550
        1000  0.080           25           96   2.4585994e+09      14.4585218
        2000  0.080           25           97   2.4526541e+09      14.4691391
        5000  0.080           25           97   2.4490545e+09      14.4732752
           0  0.080           25           97   2.4467428e+09      14.4740133
        5000  0.080           25           97   2.4442360e+09      14.4786491
        2000  0.080           25           97   2.4407012e+09      14.4802618
        1000  0.080           25           98   2.4347231e+09      14.4892044
         500  0.080           25           98   2.4226678e+09      14.5018969
         500  0.090           30           97   3.0088566e+09      14.5208302
          10  0.100           15           69   2.4776433e+09      14.5310392
          10  0.090           19           48   3.0835466e+09      14.5384579
         100  0.080           19           98   2.1644229e+09      14.5404940
         200  0.080           25          101   2.3870502e+09      14.5634499
         100  0.120           15          172   2.4182999e+09      14.5741949
         100  0.100           30          117   3.0450258e+09      14.6576653
         100  0.080           25          105   2.3449188e+09      14.6852465
         200  0.080           19          102   2.1430070e+09      14.7080383
          20  0.120           10          155   2.0145742e+09      14.7148619
          20  0.080           15           85   1.9324931e+09      14.8001118
         500  0.080           19          104   2.1221983e+09      14.8178091
        1000  0.080           19          104   2.1151880e+09      14.8555298
         200  0.090           30           94   3.0632251e+09      14.8616076
        2000  0.080           19          105   2.1117216e+09      14.8743649
        5000  0.080           19          105   2.1096509e+09      14.8811569
           0  0.080           19          105   2.1083124e+09      14.8949509
        5000  0.080           19          105   2.1068858e+09      14.9007473
        2000  0.080           19          106   2.1047537e+09      14.9098778
          20  0.110           15          108   2.4651761e+09      14.9203043
        1000  0.080           19          106   2.1012221e+09      14.9322882
         100  0.080           30          100   2.5988716e+09      14.9442339
         500  0.080           19          107   2.0941476e+09      14.9734287
          50  0.110           19          115   2.8387676e+09      14.9944973
         200  0.080           30           95   2.6667177e+09      15.0087643
         200  0.120           15          167   2.4440320e+09      15.0366182
         500  0.080           30           93   2.7193574e+09      15.0737858
         200  0.080           19          109   2.0732507e+09      15.0969934
        1000  0.080           30           92   2.7207375e+09      15.1060667
        2000  0.080           30           91   2.7295642e+09      15.1194429
           0  0.080           30           91   2.7387039e+09      15.1271973
        5000  0.080           30           91   2.7350879e+09      15.1272926
        5000  0.080           30           91   2.7422748e+09      15.1329021
        2000  0.080           30           90   2.7474877e+09      15.1431770
