          10  0.060           30            9   1.8020998e+09       3.1885273
          20  0.050           40           13   1.7863382e+09       3.2397912
          20  0.060           40           15   1.9341516e+09       3.2474241
          50  0.060           50           21   1.8577212e+09       3.2659931
          10  0.030           40            3   2.1328033e+09       3.2708635
          20  0.040           50            9   2.1966996e+09       3.3118575
          50  0.050           64           17   2.2369651e+09       3.4336574
         100  0.060           64           23   2.0670682e+09       3.4573944
          10  0.050           30            8   1.6654019e+09       3.4921613
         100  0.070           50           27   1.7953642e+09       3.5117447
          50  0.070           40           26   1.6327009e+09       3.5423722
         200  0.060           64           25   1.9180904e+09       3.5561497
         200  0.070           50           29   1.7024453e+09       3.5898499
        1000  0.060           80           25   2.1375956e+09       3.6153421
        2000  0.060           80           25   2.1147889e+09       3.6206403
         500  0.060           80           24   2.1840172e+09       3.6240549
        5000  0.060           80           25   2.1061180e+09       3.6254091
           0  0.060           80           25   2.0918748e+09       3.6297095
        5000  0.060           80           26   2.0863393e+09       3.6329303
         100  0.050           80           19   2.3736097e+09       3.6355929
        2000  0.060           80           26   2.0777921e+09       3.6443524
        1000  0.060           80           26   2.0552151e+09       3.6617606
        1000  0.070           64           30   1.8931363e+09       3.6707125
        2000  0.070           64           30   1.9027409e+09       3.6728930
        5000  0.070           64           30   1.9163619e+09       3.6742055
         500  0.070           64           31   1.8662474e+09       3.6749198
           0  0.070           64           29   1.9202404e+09       3.6774054
        5000  0.070           64           29   1.9241318e+09       3.6790373
        2000  0.070           64           29   1.9377956e+09       3.6856823
        1000  0.070           64           29   1.9474798e+09       3.6957965
         500  0.060           80           26   2.0105517e+09       3.7140632
         500  0.070           50           31   1.6439374e+09       3.7212996
         500  0.070           64           28   1.9749629e+09       3.7283287
         200  0.060          101           27   2.1786714e+09       3.7516804
         200  0.070           64           32   1.7799050e+09       3.7560449
         100  0.060          160           28   2.3032264e+09       3.7628081
         500  0.060           64           26   1.8290363e+09       3.7657588
         200  0.060           80           23   2.3185592e+09       3.7772994
        1000  0.070           50           31   1.6316463e+09       3.7789407
         500  0.050          101           21   2.4149565e+09       3.7790980
         200  0.050           80           21   2.1411286e+09       3.7835042
         500  0.050          127           22   2.5352092e+09       3.7947152
         100  0.060          202           28   2.4563740e+09       3.7958260
        1000  0.050          101           22   2.3538148e+09       3.8044348
          20  0.030           50            9   2.0311709e+09       3.8048968
         500  0.060          101           25   2.3525688e+09       3.8057444
        2000  0.070           50           31   1.6187109e+09       3.8079002
         200  0.050          160           23   2.5816691e+09       3.8140404
         100  0.050         1278           23   2.3920594e+09       3.8161759
         100  0.050         1015           24   2.4427282e+09       3.8246796
        5000  0.070           50           32   1.6149574e+09       3.8278813
        2000  0.050          101           22   2.3234801e+09       3.8312671
         200  0.070           80           30   2.0522024e+09       3.8368390
        1000  0.050          127           21   2.6232719e+09       3.8372636
           0  0.070           50           32   1.6126312e+09       3.8407884
         100  0.060           50           25   1.6607373e+09       3.8460987
        5000  0.050          101           22   2.3016650e+09       3.8509750
        5000  0.070           50           32   1.6101377e+09       3.8536901
         100  0.070           80           33   1.8658326e+09       3.8546708
         100  0.050          806           24   2.4846213e+09       3.8577948
        1000  0.060           64           27   1.8025623e+09       3.8584571
         100  0.060          255           27   2.5803553e+09       3.8605342
           0  0.050          101           22   2.2936330e+09       3.8668854
