    285.2850037   4.1461125e-23
    294.6900024   4.7431934e-23
    300.9599915   5.0733768e-23
    307.2300110   2.8471366e-22
    313.5000000   7.8837689e-22
    319.7699890   8.5509453e-22
    326.0400085   8.1220513e-22
    332.3099976   8.2514139e-22
    338.5799866   8.4215827e-22
    344.8500061   9.6198278e-22
    357.3899841   9.9806429e-22
    369.9299927   9.6947294e-22
    379.3349915   1.2281789e-21
    391.8750000   1.2751517e-21
    398.1449890   1.3023870e-21
    401.2799988   1.3228108e-21
    410.6849976   1.2758351e-21
    413.8200073   1.3200890e-21
    420.0899963   1.2608566e-21
    429.4949951   1.4017820e-21
    438.8999939   1.4051906e-21
    448.3049927   1.7748683e-21
    460.8450012   2.2071780e-21
    473.3850098   1.9757074e-21
    485.9249878   2.2296451e-21
    498.4649963   2.2384951e-21
    507.8699951   2.2418994e-21
    520.4099731   2.2562018e-21
    532.9500122   2.2541516e-21
    542.3549805   1.8524789e-21
    554.8950195   2.2711740e-21
    564.2999878   2.2745779e-21
    570.5700073   2.2745779e-21
    583.1099854   2.2779869e-21
    598.7849731   2.2807098e-21
    608.1900024   2.2943226e-21
    620.7299805   2.2881942e-21
    633.2700195   2.2963689e-21
    642.6749878   2.2936476e-21
    658.3499756   2.2235235e-21
    677.1599731   2.2916035e-21
    689.7000122   2.2997701e-21
    699.1049805   2.2725410e-21
    711.6450195   2.3052207e-21
    721.0499878   2.8873054e-21
    733.5900269   4.3170096e-21
    752.4000244   4.7043777e-21
    771.2100220   4.3898532e-21
    790.0200195   4.5375946e-21
    805.6950073   4.1883345e-21
    815.0999756   4.3939422e-21
    827.6400146   5.5444927e-21
    843.3150024   5.6949628e-21
    858.9899902   5.7848299e-21
    874.6649780   4.9828407e-21
    890.3400269   5.9250673e-21
    909.1500244   6.1497316e-21
    927.9600220   5.5000132e-21
    943.6350098   4.9057126e-21
    965.5800171   5.1221160e-21
    996.9299927   4.8225506e-21
   1028.2800293   4.7735369e-21
   1059.6300049   4.3283429e-21
   1090.9799805   3.9332450e-21
   1119.1949463   5.1088831e-21
   1147.4100342   7.5280730e-21
   1175.6250000   7.1606029e-21
   1206.9749756   5.4740115e-21
   1238.3249512   7.8418120e-21
   1269.6750488   9.3878933e-21
   1297.8900146   9.0449720e-21
   1322.9699707   7.9902238e-21
   1348.0500488   7.4409662e-21
   1382.5350342   8.4119349e-21
   1413.8850098   8.3361000e-21
   1442.0999756   7.1462145e-21
   1473.4499512   7.0988866e-21
   1504.8000488   7.7967225e-21
   1536.1500244   6.4438666e-21
   1567.5000000   7.8040193e-21
   1586.3099365   6.6345479e-21
   1605.1199951   1.0332186e-20
   1630.1999512   9.6815392e-21
   1661.5500488   8.7903393e-21
   1692.9000244   7.1151168e-21
   1724.2500000   6.8103226e-21
   1755.5999756   8.8610003e-21
   1786.9499512   9.8375976e-21
   1818.3000488   9.5373335e-21
   1849.6500244   9.6528383e-21
   1881.0000000   8.0584509e-21
   1912.3499756   7.7994973e-21
   1943.6999512   9.9111464e-21
   1975.0500488   9.3417473e-21
   2006.4000244   1.0354081e-20
   2037.7500000   1.0016871e-20
   2062.8300781   9.2435147e-21
   2084.7749023   1.0528285e-20
