         100  0.110           10           69   6.6368826e+08       3.6994607
         100  0.100           19           48   8.8135405e+08       3.7089989
         200  0.110           10           68   6.6662061e+08       3.7145207
         200  0.100           19           47   8.9740102e+08       3.7152870
         500  0.100           19           46   9.0250355e+08       3.7190123
        2000  0.100           19           45   9.0747405e+08       3.7210915
        1000  0.100           19           45   9.0584506e+08       3.7217848
        5000  0.100           19           45   9.0841606e+08       3.7218392
        2000  0.100           19           45   9.1071245e+08       3.7233214
         500  0.110           10           67   6.6493984e+08       3.7236431
         100  0.100           15           47   7.7741376e+08       3.7241359
           0  0.100           19           45   9.0914950e+08       3.7242734
        1000  0.110           10           66   6.6550042e+08       3.7243764
        5000  0.100           19           45   9.0977350e+08       3.7246823
        1000  0.100           19           45   9.1232768e+08       3.7252207
         500  0.100           19           44   9.1555034e+08       3.7259970
         200  0.100           15           48   7.6919590e+08       3.7268207
        1000  0.100           15           50   7.6688000e+08       3.7270184
         500  0.100           15           49   7.6848909e+08       3.7270613
           0  0.100           15           50   7.6527117e+08       3.7276788
        2000  0.100           15           50   7.6604397e+08       3.7278502
        2000  0.110           10           66   6.6581350e+08       3.7279775
           0  0.110           10           66   6.6608819e+08       3.7280097
        5000  0.100           15           50   7.6492467e+08       3.7280552
        5000  0.100           15           50   7.6560141e+08       3.7280793
        5000  0.110           10           66   6.6599949e+08       3.7281358
        2000  0.100           15           50   7.6443110e+08       3.7286544
        5000  0.110           10           66   6.6622605e+08       3.7295935
        1000  0.100           15           50   7.6359136e+08       3.7297001
        2000  0.110           10           66   6.6638093e+08       3.7308598
         500  0.100           15           51   7.6189632e+08       3.7310259
          50  0.100           15           44   7.9019699e+08       3.7321324
        1000  0.110           10           66   6.6662093e+08       3.7326849
         200  0.100           15           51   7.5681376e+08       3.7338820
         500  0.110           10           66   6.6712269e+08       3.7355421
         200  0.100           19           43   9.2067219e+08       3.7366810
         100  0.100           15           53   7.5272058e+08       3.7448876
         200  0.110           10           65   6.6867917e+08       3.7468035
         100  0.100           19           42   9.3740518e+08       3.7513347
          20  0.100           10           48   6.2305766e+08       3.7651756
         100  0.110           10           63   6.7122214e+08       3.7670085
         100  0.100           25           45   1.0115528e+09       3.7808998
          50  0.090           25           32   1.0579880e+09       3.7850695
          20  0.090           19           28   9.7223597e+08       3.7880592
          50  0.100           19           39   9.6757670e+08       3.7987006
         500  0.090           30           37   1.0812458e+09       3.8003945
        2000  0.090           30           36   1.0924252e+09       3.8019443
        1000  0.090           30           36   1.0887352e+09       3.8022661
        5000  0.090           30           36   1.0946794e+09       3.8024561
        1000  0.090           30           36   1.0976379e+09       3.8025143
        2000  0.090           30           36   1.0938893e+09       3.8026111
         500  0.090           30           35   1.1051327e+09       3.8031003
        5000  0.090           30           36   1.0916915e+09       3.8038132
           0  0.090           30           36   1.0962885e+09       3.8042457
         200  0.090           30           34   1.1280358e+09       3.8084812
         100  0.090           25           35   1.0140832e+09       3.8086200
         200  0.090           30           38   1.0594218e+09       3.8092315
          50  0.110           10           60   6.7315776e+08       3.8133113
         200  0.100           25           43   1.0331269e+09       3.8169470
          20  0.100           15           36   8.3242611e+08       3.8190155
          10  0.090           15           23   8.4017248e+08       3.8191264
          10  0.100           10           37   6.3985043e+08       3.8234529
         100  0.090           30           39   1.0301981e+09       3.8254468
          10  0.090           19           17   1.1412714e+09       3.8261442
          50  0.100           10           55   6.1532813e+08       3.8300173
         100  0.090           30           33   1.1616509e+09       3.8318880
         200  0.090           25           36   9.8794733e+08       3.8341212
         500  0.100           25           42   1.0496996e+09       3.8422048
         500  0.090           25           37   9.7826336e+08       3.8482907
        1000  0.100           25           42   1.0552311e+09       3.8504417
        1000  0.090           25           38   9.7325523e+08       3.8542726
        2000  0.100           25           42   1.0580404e+09       3.8561192
        5000  0.100           25           42   1.0597256e+09       3.8581707
        2000  0.090           25           38   9.7079078e+08       3.8590038
        5000  0.090           25           38   9.6927667e+08       3.8600984
           0  0.100           25           42   1.0609124e+09       3.8627918
        5000  0.090           25           38   9.6720186e+08       3.8628392
           0  0.090           25           38   9.6830061e+08       3.8629642
        5000  0.100           25           42   1.0620300e+09       3.8646679
        2000  0.090           25           38   9.6575885e+08       3.8654380
        2000  0.100           25           42   1.0636307e+09       3.8658850
        1000  0.090           25           38   9.6326656e+08       3.8694718
         100  0.100           10           58   6.1426394e+08       3.8718426
        1000  0.100           25           41   1.0612268e+09       3.8719738
         500  0.090           25           39   9.5821958e+08       3.8770373
         100  0.090           40           37   1.2316380e+09       3.8792615
         500  0.100           25           41   1.0668118e+09       3.8804207
         200  0.100           10           59   6.1198643e+08       3.8941100
          20  0.090           25           24   1.2173056e+09       3.8954697
         200  0.090           25           40   9.4887904e+08       3.8995636
         500  0.100           10           60   6.1065850e+08       3.9091582
         200  0.100           25           40   1.0838122e+09       3.9143348
          50  0.090           30           29   1.2276461e+09       3.9146233
        1000  0.100           10           60   6.1022202e+08       3.9160700
        2000  0.100           10           60   6.0996480e+08       3.9163611
        5000  0.100           10           60   6.0981363e+08       3.9187009
           0  0.100           10           60   6.0970534e+08       3.9190998
          50  0.090           19           36   8.8408531e+08       3.9211624
        2000  0.100           10           61   6.0946202e+08       3.9220569
        5000  0.100           10           61   6.0965843e+08       3.9224796
        1000  0.100           10           61   6.0921062e+08       3.9255710
         500  0.100           10           61   6.0867725e+08       3.9309740
          10  0.080           25           12   1.3980054e+09       3.9387677
         100  0.110           15           58   8.2270637e+08       3.9408622
         100  0.090           25           41   9.2481638e+08       3.9437914
         200  0.100           10           62   6.0715494e+08       3.9506631
         200  0.090           40           35   1.2814706e+09       3.9527354
          20  0.090           15           33   7.6147405e+08       3.9624453
         100  0.100           30           43   1.1298908e+09       3.9656641
         100  0.100           25           38   1.1076942e+09       3.9718966
         100  0.100           10           63   6.0819226e+08       3.9794457
          20  0.080           30           19   1.3500118e+09       3.9825706
         200  0.110           15           56   8.2811386e+08       3.9826455
          10  0.080           19           16   1.0414463e+09       3.9929545
          20  0.080           25           22   1.1118941e+09       3.9948268
         100  0.090           19           38   8.5783859e+08       3.9966140
          20  0.110           10           52   6.7992154e+08       4.0072708
         200  0.080           40           28   1.2791785e+09       4.0094576
         500  0.110           15           55   8.3373632e+08       4.0101409
         500  0.090           40           34   1.3147566e+09       4.0142426
          20  0.100           19           30   1.0590707e+09       4.0153842
        1000  0.110           15           55   8.3566022e+08       4.0190773
         100  0.080           40           27   1.3408430e+09       4.0194778
         500  0.080           40           29   1.2473400e+09       4.0210986
        2000  0.110           15           55   8.3660723e+08       4.0244284
        5000  0.110           15           55   8.3716838e+08       4.0257583
        1000  0.080           40           30   1.2345646e+09       4.0291204
           0  0.110           15           55   8.3760288e+08       4.0306878
        5000  0.110           15           55   8.3792179e+08       4.0315881
        2000  0.080           40           30   1.2356362e+09       4.0327334
        2000  0.110           15           54   8.3456710e+08       4.0349813
        5000  0.080           40           30   1.2318674e+09       4.0349851
           0  0.080           40           30   1.2293376e+09       4.0356956
        1000  0.090           40           33   1.3285184e+09       4.0360007
        5000  0.080           40           30   1.2267651e+09       4.0364532
        1000  0.110           15           54   8.3545965e+08       4.0381160
        2000  0.080           40           30   1.2230844e+09       4.0403352
         200  0.090           19           40   8.4282566e+08       4.0417671
        1000  0.080           40           31   1.2167357e+09       4.0426660
         200  0.080           50           30   1.3611805e+09       4.0438151
         500  0.110           15           54   8.3726598e+08       4.0465198
         100  0.080           50           32   1.2886271e+09       4.0492558
        2000  0.090           40           33   1.3355588e+09       4.0496478
         200  0.100           30           41   1.1579153e+09       4.0519800
          50  0.080           30           27   1.1237820e+09       4.0540738
         500  0.080           40           31   1.2043375e+09       4.0546236
        5000  0.090           40           33   1.3397408e+09       4.0574369
           0  0.090           40           33   1.3425603e+09       4.0624046
        5000  0.090           40           33   1.3452749e+09       4.0668340
         500  0.090           19           41   8.3898394e+08       4.0683584
         500  0.080           50           29   1.4100479e+09       4.0698309
        2000  0.090           40           33   1.3494650e+09       4.0745125
         200  0.110           15           53   8.4272147e+08       4.0748286
        1000  0.090           19           41   8.3609875e+08       4.0791321
        2000  0.090           19           41   8.3464966e+08       4.0835166
        1000  0.080           50           29   1.4297345e+09       4.0842881
        5000  0.090           19           41   8.3381293e+08       4.0878839
        1000  0.090           40           33   1.3494971e+09       4.0883946
           0  0.090           19           41   8.3322976e+08       4.0887690
        5000  0.090           19           41   8.3262317e+08       4.0913591
        2000  0.080           50           28   1.4315229e+09       4.0920491
        2000  0.090           19           41   8.3171974e+08       4.0921378
         200  0.080           40           32   1.1753528e+09       4.0932384
        1000  0.090           19           42   8.3026253e+08       4.0978141
        5000  0.080           50           28   1.4375794e+09       4.0987673
           0  0.080           50           28   1.4416023e+09       4.1010675
        5000  0.080           50           28   1.4455209e+09       4.1031051
        2000  0.080           50           28   1.4515747e+09       4.1071262
         500  0.100           30           40   1.1822173e+09       4.1076937
         500  0.090           19           42   8.2726112e+08       4.1077118
          10  0.090           10           34   5.8479878e+08       4.1078572
         100  0.080           64           31   1.4824886e+09       4.1085520
          50  0.100           25           35   1.1587419e+09       4.1128182
         500  0.090           40           32   1.3636625e+09       4.1152539
        1000  0.080           50           28   1.4617841e+09       4.1189313
          10  0.100           15           25   9.1436429e+08       4.1250787
         100  0.110           15           51   8.4805760e+08       4.1262002
          10  0.070           25           11   1.2841901e+09       4.1297879
        1000  0.100           30           40   1.1905239e+09       4.1297989
         200  0.090           19           43   8.1849120e+08       4.1407547
        2000  0.100           30           39   1.1890545e+09       4.1413050
         500  0.080           50           28   1.4740250e+09       4.1429820
         100  0.090           50           35   1.4068946e+09       4.1459665
        5000  0.100           30           39   1.1915218e+09       4.1474357
           0  0.100           30           39   1.1932658e+09       4.1509180
          50  0.080           40           23   1.4694833e+09       4.1534486
        5000  0.100           30           39   1.1948806e+09       4.1549344
         100  0.110           19           53   9.6350227e+08       4.1570559
        2000  0.100           30           39   1.1973283e+09       4.1612587
          50  0.090           15           41   7.2568966e+08       4.1692939
        1000  0.100           30           39   1.2014788e+09       4.1723351
         100  0.080           40           34   1.1252673e+09       4.1786661
         500  0.100           30           39   1.2098925e+09       4.1947064
         100  0.090           19           44   8.0896179e+08       4.1958036
         100  0.080           30           30   1.0606790e+09       4.1970210
         200  0.090           40           31   1.4004061e+09       4.2087932
         200  0.110           19           51   9.7908416e+08       4.2245736
         200  0.080           50           26   1.5297339e+09       4.2288175
          50  0.110           15           48   8.6323558e+08       4.2334447
         100  0.090           15           43   7.1049037e+08       4.2600522
         500  0.110           19           50   9.8860237e+08       4.2651095
         200  0.080           64           29   1.6052765e+09       4.2659802
         200  0.100           30           37   1.2297682e+09       4.2677350
        1000  0.110           19           50   9.9184653e+08       4.2792640
        2000  0.110           19           50   9.9339430e+08       4.2864380
         200  0.080           30           31   1.0314117e+09       4.2869143
        5000  0.110           19           49   9.9439821e+08       4.2907133
           0  0.110           19           49   9.9504691e+08       4.2938781
        5000  0.110           19           49   9.9562970e+08       4.2981277
        2000  0.110           19           49   9.9654784e+08       4.3008823
        1000  0.110           19           49   9.9810701e+08       4.3084455
         200  0.090           15           44   7.0750522e+08       4.3127780
         500  0.110           19           49   1.0012742e+09       4.3238659
          10  0.070           30            8   1.6448780e+09       4.3263049
         100  0.070           50           23   1.4925979e+09       4.3277197
         100  0.080           80           30   1.6742268e+09       4.3334465
          20  0.070           30           17   1.2398831e+09       4.3352909
          50  0.070           40           21   1.3423880e+09       4.3422275
         500  0.090           15           45   7.0313338e+08       4.3440900
         500  0.080           30           32   1.0107278e+09       4.3463726
        1000  0.090           15           45   7.0169350e+08       4.3533525
         100  0.120           10           76   7.2405344e+08       4.3563151
        2000  0.090           15           46   7.0094694e+08       4.3593259
        1000  0.070           64           25   1.5635139e+09       4.3601241
         200  0.090           50           33   1.4898316e+09       4.3613505
        2000  0.070           64           25   1.5785316e+09       4.3616576
        5000  0.070           64           24   1.5875181e+09       4.3616948
         500  0.070           64           25   1.5340154e+09       4.3624096
        5000  0.090           15           46   7.0054822e+08       4.3629951
           0  0.090           15           46   7.0025139e+08       4.3642225
           0  0.070           64           24   1.5937203e+09       4.3652005
        5000  0.090           15           46   6.9992634e+08       4.3662801
        5000  0.070           64           24   1.5897542e+09       4.3668714
        1000  0.080           30           32   1.0039856e+09       4.3671956
          10  0.060           30            7   1.5036657e+09       4.3672085
         200  0.110           19           47   1.0061352e+09       4.3672333
        2000  0.070           64           24   1.5989846e+09       4.3681622
        1000  0.070           64           24   1.6142295e+09       4.3690791
        2000  0.090           15           46   6.9950195e+08       4.3703122
        1000  0.090           15           46   6.9869978e+08       4.3760929
         200  0.070           50           24   1.3982931e+09       4.3770413
        2000  0.080           30           33   1.0006140e+09       4.3790417
         500  0.070           64           24   1.6457719e+09       4.3835874
         500  0.090           15           46   6.9716282e+08       4.3859167
        5000  0.080           30           33   9.9862765e+08       4.3866463
           0  0.080           30           33   1.0036393e+09       4.3914833
          50  0.080           25           29   9.6728960e+08       4.3917732
        5000  0.080           30           33   1.0022536e+09       4.3938589
         100  0.090           40           29   1.4629748e+09       4.3958950
         200  0.070           64           26   1.4692362e+09       4.3981981
         100  0.100           30           36   1.2683240e+09       4.3989677
        2000  0.080           30           33   1.0002218e+09       4.4018683
         100  0.070           80           27   1.5314720e+09       4.4092984
        1000  0.080           30           33   9.9682829e+08       4.4109416
         200  0.070           80           25   1.7013852e+09       4.4125986
         200  0.120           10           74   7.2658406e+08       4.4148555
         500  0.080           64           27   1.6799268e+09       4.4207683
         200  0.090           15           47   6.9266579e+08       4.4217224
         500  0.080           30           34   9.9011968e+08       4.4324794
         100  0.070          101           27   1.7267176e+09       4.4336801
         100  0.080           50           25   1.6269407e+09       4.4351387
         500  0.070           50           25   1.3492836e+09       4.4377418
         100  0.110           19           46   1.0222148e+09       4.4430556
         500  0.120           10           73   7.2804672e+08       4.4492931
          10  0.080           15           21   7.6931494e+08       4.4537368
        1000  0.120           10           73   7.2853088e+08       4.4592896
         200  0.070           64           22   1.7241303e+09       4.4593673
          20  0.090           10           44   5.7153542e+08       4.4634719
        1000  0.070           50           26   1.3393896e+09       4.4635692
        2000  0.120           10           73   7.2882618e+08       4.4659071
        5000  0.120           10           72   7.2898272e+08       4.4705486
           0  0.120           10           72   7.2905920e+08       4.4714642
        2000  0.070           50           26   1.3301695e+09       4.4752569
        5000  0.120           10           72   7.2916250e+08       4.4752965
          10  0.110           10           40   7.0101690e+08       4.4768329
          50  0.070           50           19   1.6886573e+09       4.4770079
        2000  0.120           10           72   7.2928557e+08       4.4789925
         100  0.090           15           49   6.8954694e+08       4.4839344
        5000  0.070           50           26   1.3247122e+09       4.4853468
        1000  0.120           10           72   7.2950176e+08       4.4859700
        1000  0.080           64           27   1.7126467e+09       4.4889774
           0  0.070           50           26   1.3211807e+09       4.4919844
         500  0.120           10           72   7.2991942e+08       4.4960117
          20  0.080           19           25   8.8957626e+08       4.4973989
        5000  0.070           50           26   1.3175460e+09       4.4982362
         200  0.080           30           34   9.7037664e+08       4.5017953
        2000  0.070           50           26   1.3120447e+09       4.5075164
         500  0.070           80           24   1.8100667e+09       4.5162778
         100  0.100           40           40   1.3437513e+09       4.5180359
        2000  0.080           64           27   1.7196716e+09       4.5193305
        1000  0.070           50           26   1.3029647e+09       4.5227995
         500  0.090           50           32   1.5377318e+09       4.5233717
         200  0.120           10           71   7.3118874e+08       4.5344005
        5000  0.080           64           27   1.7297478e+09       4.5396056
         100  0.070           64           28   1.3515917e+09       4.5436239
         100  0.110           25           49   1.1080017e+09       4.5527215
           0  0.080           64           27   1.7365001e+09       4.5550289
         500  0.070           50           27   1.2937501e+09       4.5573854
          20  0.090           30           21   1.4744189e+09       4.5688086
        1000  0.070           80           23   1.8564622e+09       4.5692410
        5000  0.080           64           27   1.7433069e+09       4.5697985
          20  0.060           40           12   1.6158775e+09       4.5700898
         100  0.070           40           25   1.2298327e+09       4.5817685
         100  0.070          127           26   1.9087276e+09       4.5837359
        1000  0.090           50           31   1.5596927e+09       4.5843110
         100  0.080           25           32   9.2948883e+08       4.5852118
        2000  0.080           64           26   1.7535750e+09       4.5958252
          10  0.100           19           19   1.2461825e+09       4.5959010
         100  0.120           10           69   7.3326701e+08       4.5986352
        2000  0.070           80           23   1.8689162e+09       4.5993342
          50  0.110           19           43   1.0556700e+09       4.6066332
          20  0.110           15           40   9.0971354e+08       4.6128349
        2000  0.090           50           31   1.5708244e+09       4.6136847
         100  0.090           64           34   1.6161702e+09       4.6139274
        5000  0.070           80           23   1.8833952e+09       4.6207771
         100  0.080           30           36   9.4481882e+08       4.6245465
